datesold,price
2013-05-08,3030950.0
2013-05-09,3248500.0
2013-05-10,1672500.0
2013-05-11,1275000.0
2013-05-12,0.0
2013-05-13,7152500.0
2013-05-14,3905515.0
2013-05-15,4294700.0
2013-05-16,1842000.0
2013-05-17,3231000.0
2013-05-18,2221500.0
2013-05-19,0.0
2013-05-20,4117500.0
2013-05-21,1995000.0
2013-05-22,1641600.0
2013-05-23,1510000.0
2013-05-24,2401500.0
2013-05-25,3660500.0
2013-05-26,442000.0
2013-05-27,7085000.0
2013-05-28,5933400.0
2013-05-29,4000000.0
2013-05-30,2940500.0
2013-05-31,3653000.0
2013-06-01,2082000.0
2013-06-02,0.0
2013-06-03,4271400.0
2013-06-04,5474000.0
2013-06-05,5527000.0
2013-06-06,4690000.0
2013-06-07,5854500.0
2013-06-08,770000.0
2013-06-09,465000.0
2013-06-10,325000.0
2013-06-11,1718500.0
2013-06-12,1521000.0
2013-06-13,3441630.0
2013-06-14,6042400.0
2013-06-15,2330000.0
2013-06-16,630000.0
2013-06-17,2483500.0
2013-06-18,4510000.0
2013-06-19,5680000.0
2013-06-20,2435450.0
2013-06-21,2900000.0
2013-06-22,2079500.0
2013-06-23,0.0
2013-06-24,2431600.0
2013-06-25,3787500.0
2013-06-26,4451750.0
2013-06-27,3862500.0
2013-06-28,3950000.0
2013-06-29,4566500.0
2013-06-30,0.0
2013-07-01,7237000.0
2013-07-02,5754850.0
2013-07-03,5742750.0
2013-07-04,2437000.0
2013-07-05,2831500.0
2013-07-06,1797000.0
2013-07-07,0.0
2013-07-08,3629750.0
2013-07-09,6282500.0
2013-07-10,3708000.0
2013-07-11,5372450.0
2013-07-12,5085000.0
2013-07-13,1458000.0
2013-07-14,0.0
2013-07-15,4488500.0
2013-07-16,2937500.0
2013-07-17,4040000.0
2013-07-18,3008950.0
2013-07-19,6330085.0
2013-07-20,2614000.0
2013-07-21,0.0
2013-07-22,4630000.0
2013-07-23,7504500.0
2013-07-24,6547500.0
2013-07-25,1182000.0
2013-07-26,6010260.0
2013-07-27,1010000.0
2013-07-28,0.0
2013-07-29,3890000.0
2013-07-30,5214842.0
2013-07-31,5174500.0
2013-08-01,3725000.0
2013-08-02,4224500.0
2013-08-03,1776500.0
2013-08-04,0.0
2013-08-05,3945000.0
2013-08-06,4366000.0
2013-08-07,5662000.0
2013-08-08,8206560.0
2013-08-09,2572000.0
2013-08-10,2717500.0
2013-08-11,0.0
2013-08-12,3034000.0
2013-08-13,4282000.0
2013-08-14,3704000.0
2013-08-15,2545500.0
2013-08-16,5311500.0
2013-08-17,5890500.0
2013-08-18,0.0
2013-08-19,5193500.0
2013-08-20,3247500.0
2013-08-21,7111200.0
2013-08-22,3089000.0
2013-08-23,5590500.0
2013-08-24,6680500.0
2013-08-25,0.0
2013-08-26,5378500.0
2013-08-27,3973000.0
2013-08-28,5856500.0
2013-08-29,4382000.0
2013-08-30,9656236.0
2013-08-31,2817000.0
2013-09-01,925000.0
2013-09-02,1677400.0
2013-09-03,4119500.0
2013-09-04,2762500.0
2013-09-05,3733000.0
2013-09-06,2868450.0
2013-09-07,3813000.0
2013-09-08,0.0
2013-09-09,1029500.0
2013-09-10,4410000.0
2013-09-11,4312000.0
2013-09-12,2568000.0
2013-09-13,810000.0
2013-09-14,3804700.0
2013-09-15,0.0
2013-09-16,2295000.0
2013-09-17,2003500.0
2013-09-18,7072000.0
2013-09-19,1882000.0
2013-09-20,3902500.0
2013-09-21,7655000.0
2013-09-22,0.0
2013-09-23,6706000.0
2013-09-24,3768000.0
2013-09-25,2636000.0
2013-09-26,4288950.0
2013-09-27,2940300.0
2013-09-28,3147000.0
2013-09-29,0.0
2013-09-30,1120000.0
2013-10-01,2700500.0
2013-10-02,3811500.0
2013-10-03,4421000.0
2013-10-04,3951450.0
2013-10-05,0.0
2013-10-06,0.0
2013-10-07,390000.0
2013-10-08,2024000.0
2013-10-09,2372000.0
2013-10-10,3123500.0
2013-10-11,3095000.0
2013-10-12,6928000.0
2013-10-13,0.0
2013-10-14,3852500.0
2013-10-15,3626000.0
2013-10-16,3236500.0
2013-10-17,3257000.0
2013-10-18,2111000.0
2013-10-19,7593000.0
2013-10-20,0.0
2013-10-21,2824000.0
2013-10-22,6030400.0
2013-10-23,3705000.0
2013-10-24,2567500.0
2013-10-25,6654000.0
2013-10-26,5667500.0
2013-10-27,0.0
2013-10-28,2563500.0
2013-10-29,3797000.0
2013-10-30,1047000.0
2013-10-31,5834000.0
2013-11-01,4124000.0
2013-11-02,935000.0
2013-11-03,0.0
2013-11-04,2789000.0
2013-11-05,2721600.0
2013-11-06,5597000.0
2013-11-07,10372280.0
2013-11-08,4293000.0
2013-11-09,2714000.0
2013-11-10,500000.0
2013-11-11,4748000.0
2013-11-12,4173000.0
2013-11-13,7326500.0
2013-11-14,5850000.0
2013-11-15,7102300.0
2013-11-16,4493500.0
2013-11-17,0.0
2013-11-18,6887000.0
2013-11-19,4733500.0
2013-11-20,5550000.0
2013-11-21,6967800.0
2013-11-22,4491500.0
2013-11-23,3186750.0
2013-11-24,0.0
2013-11-25,5397750.0
2013-11-26,4465000.0
2013-11-27,5562900.0
2013-11-28,6633500.0
2013-11-29,4708000.0
2013-11-30,6491000.0
2013-12-01,0.0
2013-12-02,2422250.0
2013-12-03,2985500.0
2013-12-04,5800000.0
2013-12-05,3279000.0
2013-12-06,4699500.0
2013-12-07,13972500.0
2013-12-08,457500.0
2013-12-09,6619450.0
2013-12-10,4879000.0
2013-12-11,7062500.0
2013-12-12,2136000.0
2013-12-13,3679250.0
2013-12-14,4114000.0
2013-12-15,0.0
2013-12-16,5300500.0
2013-12-17,2848950.0
2013-12-18,8926500.0
2013-12-19,3390000.0
2013-12-20,11681300.0
2013-12-21,648000.0
2013-12-22,0.0
2013-12-23,7997000.0
2013-12-24,2294000.0
2013-12-25,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-28,0.0
2013-12-29,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-04,0.0
2014-01-05,0.0
2014-01-06,943000.0
2014-01-07,3295200.0
2014-01-08,1037000.0
2014-01-09,1047000.0
2014-01-10,760000.0
2014-01-11,0.0
2014-01-12,0.0
2014-01-13,4487900.0
2014-01-14,1942495.0
2014-01-15,875700.0
2014-01-16,3592500.0
2014-01-17,4212000.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,5831500.0
2014-01-21,5475000.0
2014-01-22,4912650.0
2014-01-23,2930000.0
2014-01-24,2991000.0
2014-01-25,495000.0
2014-01-26,0.0
2014-01-27,0.0
2014-01-28,4257000.0
2014-01-29,5074000.0
2014-01-30,3004000.0
2014-01-31,5662000.0
2014-02-01,1097500.0
2014-02-02,0.0
2014-02-03,4887999.0
2014-02-04,4933000.0
2014-02-05,3977000.0
2014-02-06,5329000.0
2014-02-07,9159000.0
2014-02-08,3190000.0
2014-02-09,0.0
2014-02-10,6676500.0
2014-02-11,8314374.0
2014-02-12,5505000.0
2014-02-13,4376000.0
2014-02-14,8369450.0
2014-02-15,7228500.0
2014-02-16,0.0
2014-02-17,4950500.0
2014-02-18,7500000.0
2014-02-19,6335235.0
2014-02-20,7760500.0
2014-02-21,8391500.0
2014-02-22,9696000.0
2014-02-23,0.0
2014-02-24,9082950.0
2014-02-25,6919500.0
2014-02-26,1974500.0
2014-02-27,4608500.0
2014-02-28,4657500.0
2014-03-01,5267000.0
2014-03-02,0.0
2014-03-03,6967450.0
2014-03-04,3851950.0
2014-03-05,7044500.0
2014-03-06,9582500.0
2014-03-07,5264000.0
2014-03-08,3010000.0
2014-03-09,0.0
2014-03-10,232000.0
2014-03-11,2728000.0
2014-03-12,6191000.0
2014-03-13,5549500.0
2014-03-14,7563000.0
2014-03-15,9381000.0
2014-03-16,0.0
2014-03-17,3399000.0
2014-03-18,6051000.0
2014-03-19,6315500.0
2014-03-20,4712000.0
2014-03-21,10380100.0
2014-03-22,7930000.0
2014-03-23,440000.0
2014-03-24,5339500.0
2014-03-25,3255000.0
2014-03-26,8428318.0
2014-03-27,6490500.0
2014-03-28,6177500.0
2014-03-29,6390000.0
2014-03-30,0.0
2014-03-31,8947500.0
2014-04-01,4342000.0
2014-04-02,4841000.0
2014-04-03,5810100.0
2014-04-04,7505500.0
2014-04-05,5516500.0
2014-04-06,642000.0
2014-04-07,6059500.0
2014-04-08,3234500.0
2014-04-09,4853000.0
2014-04-10,6199490.0
2014-04-11,4944000.0
2014-04-12,6712500.0
2014-04-13,0.0
2014-04-14,10885800.0
2014-04-15,3856000.0
2014-04-16,10013000.0
2014-04-17,6748000.0
2014-04-18,720100.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.0
2014-04-22,5535050.0
2014-04-23,7330500.0
2014-04-24,4193500.0
2014-04-25,0.0
2014-04-26,562000.0
2014-04-27,0.0
2014-04-28,5078050.0
2014-04-29,5734200.0
2014-04-30,7527500.0
2014-05-01,2876000.0
2014-05-02,6325000.0
2014-05-03,7006000.0
2014-05-04,0.0
2014-05-05,5455000.0
2014-05-06,6773000.0
2014-05-07,7528500.0
2014-05-08,4307500.0
2014-05-09,6134000.0
2014-05-10,4339000.0
2014-05-11,0.0
2014-05-12,7150450.0
2014-05-13,4133500.0
2014-05-14,4181000.0
2014-05-15,3427500.0
2014-05-16,4581990.0
2014-05-17,1979000.0
2014-05-18,0.0
2014-05-19,5373150.0
2014-05-20,4914450.0
2014-05-21,4332500.0
2014-05-22,4565000.0
2014-05-23,5462000.0
2014-05-24,9178000.0
2014-05-25,0.0
2014-05-26,7388500.0
2014-05-27,6672000.0
2014-05-28,2089600.0
2014-05-29,4249950.0
2014-05-30,2438500.0
2014-05-31,10851000.0
2014-06-01,0.0
2014-06-02,5478000.0
2014-06-03,1152250.0
2014-06-04,6024000.0
2014-06-05,6494000.0
2014-06-06,4696500.0
2014-06-07,1697000.0
2014-06-08,0.0
2014-06-09,405000.0
2014-06-10,3761000.0
2014-06-11,2491990.0
2014-06-12,4346500.0
2014-06-13,6080000.0
2014-06-14,7438500.0
2014-06-15,0.0
2014-06-16,3110500.0
2014-06-17,5010500.0
2014-06-18,4316607.0
2014-06-19,1064040.0
2014-06-20,8450500.0
2014-06-21,5033000.0
2014-06-22,1100000.0
2014-06-23,7109000.0
2014-06-24,2703000.0
2014-06-25,3201000.0
2014-06-26,8457000.0
2014-06-27,4462950.0
2014-06-28,5928500.0
2014-06-29,510000.0
2014-06-30,6643901.0
2014-07-01,4146000.0
2014-07-02,5759500.0
2014-07-03,2790500.0
2014-07-04,5284481.0
2014-07-05,5369000.0
2014-07-06,0.0
2014-07-07,5094000.0
2014-07-08,3268150.0
2014-07-09,2817500.0
2014-07-10,5866000.0
2014-07-11,5253000.0
2014-07-12,5184500.0
2014-07-13,0.0
2014-07-14,3426000.0
2014-07-15,5169001.0
2014-07-16,4837500.0
2014-07-17,3298450.0
2014-07-18,6681338.0
2014-07-19,4096500.0
2014-07-20,0.0
2014-07-21,6084500.0
2014-07-22,6703500.0
2014-07-23,2029000.0
2014-07-24,3220000.0
2014-07-25,5492900.0
2014-07-26,8041500.0
2014-07-27,0.0
2014-07-28,7697500.0
2014-07-29,513000.0
2014-07-30,4632000.0
2014-07-31,7469000.0
2014-08-01,4129000.0
2014-08-02,3742000.0
2014-08-03,0.0
2014-08-04,4230500.0
2014-08-05,3836300.0
2014-08-06,7027990.0
2014-08-07,3662000.0
2014-08-08,6587450.0
2014-08-09,4662000.0
2014-08-10,0.0
2014-08-11,5293850.0
2014-08-12,360000.0
2014-08-13,5033950.0
2014-08-14,5065000.0
2014-08-15,4763650.0
2014-08-16,10407000.0
2014-08-17,0.0
2014-08-18,3434600.0
2014-08-19,6624000.0
2014-08-20,5109000.0
2014-08-21,3130500.0
2014-08-22,2643500.0
2014-08-23,3474000.0
2014-08-24,0.0
2014-08-25,3906500.0
2014-08-26,4763000.0
2014-08-27,4098000.0
2014-08-28,6408500.0
2014-08-29,5432000.0
2014-08-30,8601000.0
2014-08-31,0.0
2014-09-01,5658555.0
2014-09-02,4076000.0
2014-09-03,5838500.0
2014-09-04,2225000.0
2014-09-05,8475500.0
2014-09-06,10891500.0
2014-09-07,0.0
2014-09-08,3211000.0
2014-09-09,2435000.0
2014-09-10,5080500.0
2014-09-11,2537350.0
2014-09-12,6414000.0
2014-09-13,9601500.0
2014-09-14,0.0
2014-09-15,4137500.0
2014-09-16,4226000.0
2014-09-17,4493000.0
2014-09-18,8239500.0
2014-09-19,4679500.0
2014-09-20,16209500.0
2014-09-21,0.0
2014-09-22,4865950.0
2014-09-23,1880500.0
2014-09-24,4323500.0
2014-09-25,5698000.0
2014-09-26,5573000.0
2014-09-27,7605500.0
2014-09-28,844000.0
2014-09-29,0.0
2014-09-30,5328500.0
2014-10-01,9230500.0
2014-10-02,4643250.0
2014-10-03,4397000.0
2014-10-04,460000.0
2014-10-05,0.0
2014-10-06,0.0
2014-10-07,3488125.0
2014-10-08,3795000.0
2014-10-09,4360000.0
2014-10-10,3105500.0
2014-10-11,10597000.0
2014-10-12,0.0
2014-10-13,3481000.0
2014-10-14,5874000.0
2014-10-15,6146500.0
2014-10-16,6085000.0
2014-10-17,8830950.0
2014-10-18,6977000.0
2014-10-19,0.0
2014-10-20,8399000.0
2014-10-21,8192500.0
2014-10-22,4572000.0
2014-10-23,6396500.0
2014-10-24,11818500.0
2014-10-25,7298000.0
2014-10-26,725000.0
2014-10-27,6661000.0
2014-10-28,4285450.0
2014-10-29,6773200.0
2014-10-30,3863250.0
2014-10-31,9027000.0
2014-11-01,13022500.0
2014-11-02,0.0
2014-11-03,2410000.0
2014-11-04,4636500.0
2014-11-05,10750500.0
2014-11-06,8134000.0
2014-11-07,6631500.0
2014-11-08,16386500.0
2014-11-09,306500.0
2014-11-10,13321300.0
2014-11-11,10969450.0
2014-11-12,6891500.0
2014-11-13,7633500.0
2014-11-14,8530000.0
2014-11-15,13318500.0
2014-11-16,610000.0
2014-11-17,6979000.0
2014-11-18,6356000.0
2014-11-19,8322500.0
2014-11-20,7832600.0
2014-11-21,6890750.0
2014-11-22,11544000.0
2014-11-23,0.0
2014-11-24,11135500.0
2014-11-25,6776500.0
2014-11-26,6682000.0
2014-11-27,2903000.0
2014-11-28,8100000.0
2014-11-29,14175000.0
2014-11-30,800000.0
2014-12-01,5880500.0
2014-12-02,7293500.0
2014-12-03,9747400.0
2014-12-04,4706350.0
2014-12-05,9852000.0
2014-12-06,17132000.0
2014-12-07,0.0
2014-12-08,4638000.0
2014-12-09,3130000.0
2014-12-10,5260236.0
2014-12-11,5132500.0
2014-12-12,3983999.0
2014-12-13,11451000.0
2014-12-14,425000.0
2014-12-15,7948300.0
2014-12-16,4041000.0
2014-12-17,15947905.0
2014-12-18,9728900.0
2014-12-19,10133950.0
2014-12-20,1497000.0
2014-12-21,0.0
2014-12-22,7137000.0
2014-12-23,8990000.0
2014-12-24,3945500.0
2014-12-25,0.0
2014-12-26,0.0
2014-12-27,0.0
2014-12-28,0.0
2014-12-29,0.0
2014-12-30,1682500.0
2014-12-31,0.0
2015-01-01,0.0
2015-01-02,0.0
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,1820000.0
2015-01-06,949000.0
2015-01-07,2031000.0
2015-01-08,1748500.0
2015-01-09,3496277.0
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,1647000.0
2015-01-13,3493500.0
2015-01-14,3469000.0
2015-01-15,2323500.0
2015-01-16,5894444.0
2015-01-17,1752000.0
2015-01-18,0.0
2015-01-19,3642500.0
2015-01-20,1405000.0
2015-01-21,2232000.0
2015-01-22,1880000.0
2015-01-23,3487500.0
2015-01-24,0.0
2015-01-25,0.0
2015-01-26,400000.0
2015-01-27,2244000.0
2015-01-28,5585450.0
2015-01-29,3718000.0
2015-01-30,5745000.0
2015-01-31,2848000.0
2015-02-01,0.0
2015-02-02,6239500.0
2015-02-03,4879400.0
2015-02-04,9980400.0
2015-02-05,7829950.0
2015-02-06,1516000.0
2015-02-07,6884500.0
2015-02-08,600000.0
2015-02-09,4471000.0
2015-02-10,7415500.0
2015-02-11,5441000.0
2015-02-12,3033000.0
2015-02-13,8548100.0
2015-02-14,11424000.0
2015-02-15,0.0
2015-02-16,9152100.0
2015-02-17,4378000.0
2015-02-18,9107000.0
2015-02-19,6422450.0
2015-02-20,5106000.0
2015-02-21,19951500.0
2015-02-22,0.0
2015-02-23,4869500.0
2015-02-24,5051000.0
2015-02-25,5005000.0
2015-02-26,9855500.0
2015-02-27,12675700.0
2015-02-28,20926500.0
2015-03-01,560000.0
2015-03-02,5583126.0
2015-03-03,7176250.0
2015-03-04,10956000.0
2015-03-05,11808392.0
2015-03-06,6462000.0
2015-03-07,7506000.0
2015-03-08,0.0
2015-03-09,435000.0
2015-03-10,8387850.0
2015-03-11,9005500.0
2015-03-12,6781000.0
2015-03-13,9198000.0
2015-03-14,20195000.0
2015-03-15,470000.0
2015-03-16,7196000.0
2015-03-17,7488500.0
2015-03-18,10102250.0
2015-03-19,4577000.0
2015-03-20,8621000.0
2015-03-21,10315000.0
2015-03-22,0.0
2015-03-23,3218500.0
2015-03-24,3206000.0
2015-03-25,8448000.0
2015-03-26,9773200.0
2015-03-27,8008900.0
2015-03-28,18302500.0
2015-03-29,491500.0
2015-03-30,5245500.0
2015-03-31,10483500.0
2015-04-01,15499500.0
2015-04-02,10538000.0
2015-04-03,700000.0
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,0.0
2015-04-07,2643000.0
2015-04-08,2268900.0
2015-04-09,3410000.0
2015-04-10,5556150.0
2015-04-11,11323000.0
2015-04-12,0.0
2015-04-13,4669000.0
2015-04-14,5375000.0
2015-04-15,4185000.0
2015-04-16,5298500.0
2015-04-17,9251450.0
2015-04-18,11303500.0
2015-04-19,0.0
2015-04-20,8048400.0
2015-04-21,3095000.0
2015-04-22,6664000.0
2015-04-23,8996900.0
2015-04-24,5599000.0
2015-04-25,1860000.0
2015-04-26,1887000.0
2015-04-27,6469500.0
2015-04-28,5856000.0
2015-04-29,9437050.0
2015-04-30,4927999.0
2015-05-01,7408000.0
2015-05-02,13947500.0
2015-05-03,2100000.0
2015-05-04,8767500.0
2015-05-05,7012500.0
2015-05-06,6064500.0
2015-05-07,9243000.0
2015-05-08,7021686.0
2015-05-09,15247000.0
2015-05-10,0.0
2015-05-11,4795000.0
2015-05-12,3330000.0
2015-05-13,6297001.0
2015-05-14,10568500.0
2015-05-15,5791500.0
2015-05-16,9100500.0
2015-05-17,0.0
2015-05-18,7444786.0
2015-05-19,5772500.0
2015-05-20,9930500.0
2015-05-21,7966277.0
2015-05-22,5575900.0
2015-05-23,18600000.0
2015-05-24,510000.0
2015-05-25,7418450.0
2015-05-26,4868500.0
2015-05-27,4582000.0
2015-05-28,5043000.0
2015-05-29,4246500.0
2015-05-30,13426000.0
2015-05-31,0.0
2015-06-01,8135500.0
2015-06-02,3104000.0
2015-06-03,3700000.0
2015-06-04,4398000.0
2015-06-05,8404000.0
2015-06-06,4066000.0
2015-06-07,975000.0
2015-06-08,490000.0
2015-06-09,6341500.0
2015-06-10,3496650.0
2015-06-11,5096500.0
2015-06-12,2873055.0
2015-06-13,14388000.0
2015-06-14,0.0
2015-06-15,7227675.0
2015-06-16,5215500.0
2015-06-17,4247000.0
2015-06-18,3858000.0
2015-06-19,5969000.0
2015-06-20,8518500.0
2015-06-21,582550.0
2015-06-22,3551500.0
2015-06-23,4765500.0
2015-06-24,7618600.0
2015-06-25,7475000.0
2015-06-26,6420350.0
2015-06-27,9067000.0
2015-06-28,0.0
2015-06-29,5267100.0
2015-06-30,4614731.0
2015-07-01,5462626.0
2015-07-02,4446000.0
2015-07-03,3958000.0
2015-07-04,7971000.0
2015-07-05,560000.0
2015-07-06,2707090.0
2015-07-07,4704501.0
2015-07-08,4836000.0
2015-07-09,2618000.0
2015-07-10,5153000.0
2015-07-11,5196000.0
2015-07-12,0.0
2015-07-13,4778000.0
2015-07-14,2990750.0
2015-07-15,9360850.0
2015-07-16,390000.0
2015-07-17,10578910.0
2015-07-18,10702000.0
2015-07-19,0.0
2015-07-20,5361500.0
2015-07-21,4282000.0
2015-07-22,7156900.0
2015-07-23,8098500.0
2015-07-24,13739965.0
2015-07-25,9763000.0
2015-07-26,0.0
2015-07-27,4817000.0
2015-07-28,10225000.0
2015-07-29,4344500.0
2015-07-30,2709500.0
2015-07-31,8853000.0
2015-08-01,11805000.0
2015-08-02,0.0
2015-08-03,2889500.0
2015-08-04,6216000.0
2015-08-05,7764850.0
2015-08-06,6610500.0
2015-08-07,8165600.0
2015-08-08,11160500.0
2015-08-09,620000.0
2015-08-10,4826950.0
2015-08-11,5836200.0
2015-08-12,9949900.0
2015-08-13,5702250.0
2015-08-14,8304699.0
2015-08-15,14891500.0
2015-08-16,830000.0
2015-08-17,5625750.0
2015-08-18,7076400.0
2015-08-19,7208060.0
2015-08-20,6763500.0
2015-08-21,5406500.0
2015-08-22,16753000.0
2015-08-23,0.0
2015-08-24,6267100.0
2015-08-25,2657000.0
2015-08-26,4109000.0
2015-08-27,7305000.0
2015-08-28,7919500.0
2015-08-29,20194000.0
2015-08-30,0.0
2015-08-31,6772500.0
2015-09-01,4508000.0
2015-09-02,5587000.0
2015-09-03,4595000.0
2015-09-04,6354000.0
2015-09-05,9037000.0
2015-09-06,1312000.0
2015-09-07,6861500.0
2015-09-08,6642000.0
2015-09-09,7358950.0
2015-09-10,8295375.0
2015-09-11,7158100.0
2015-09-12,11636880.0
2015-09-13,675500.0
2015-09-14,4016400.0
2015-09-15,8783550.0
2015-09-16,8304300.0
2015-09-17,8259250.0
2015-09-18,8194000.0
2015-09-19,25975500.0
2015-09-20,0.0
2015-09-21,1956000.0
2015-09-22,6963700.0
2015-09-23,2494000.0
2015-09-24,8334000.0
2015-09-25,6870300.0
2015-09-26,9826500.0
2015-09-27,1052500.0
2015-09-28,0.0
2015-09-29,4473000.0
2015-09-30,7862050.0
2015-10-01,4404000.0
2015-10-02,3300000.0
2015-10-03,1850000.0
2015-10-04,0.0
2015-10-05,390000.0
2015-10-06,3473600.0
2015-10-07,3879000.0
2015-10-08,7850250.0
2015-10-09,6700000.0
2015-10-10,12181000.0
2015-10-11,1180000.0
2015-10-12,4690000.0
2015-10-13,11961377.0
2015-10-14,10202124.0
2015-10-15,11225000.0
2015-10-16,8796000.0
2015-10-17,14311000.0
2015-10-18,1160000.0
2015-10-19,9200500.0
2015-10-20,9173000.0
2015-10-21,9110000.0
2015-10-22,8509000.0
2015-10-23,11975150.0
2015-10-24,12798500.0
2015-10-25,0.0
2015-10-26,5461150.0
2015-10-27,8218500.0
2015-10-28,10655000.0
2015-10-29,13977550.0
2015-10-30,10177000.0
2015-10-31,27677500.0
2015-11-01,7069600.0
2015-11-02,13380500.0
2015-11-03,1785000.0
2015-11-04,4359500.0
2015-11-05,10969500.0
2015-11-06,11565500.0
2015-11-07,28516000.0
2015-11-08,5133000.0
2015-11-09,7257900.0
2015-11-10,7985500.0
2015-11-11,8741500.0
2015-11-12,7801500.0
2015-11-13,9648990.0
2015-11-14,26517000.0
2015-11-15,0.0
2015-11-16,8515500.0
2015-11-17,6184000.0
2015-11-18,9734500.0
2015-11-19,6674500.0
2015-11-20,10710750.0
2015-11-21,20338000.0
2015-11-22,1947100.0
2015-11-23,6391000.0
2015-11-24,7848750.0
2015-11-25,5719500.0
2015-11-26,9937000.0
2015-11-27,11060500.0
2015-11-28,20175500.0
2015-11-29,0.0
2015-11-30,4902000.0
2015-12-01,6521000.0
2015-12-02,9272500.0
2015-12-03,8456500.0
2015-12-04,11765500.0
2015-12-05,19051000.0
2015-12-06,0.0
2015-12-07,7109000.0
2015-12-08,2041600.0
2015-12-09,6883500.0
2015-12-10,11242380.0
2015-12-11,7953000.0
2015-12-12,17172500.0
2015-12-13,1300000.0
2015-12-14,5855000.0
2015-12-15,9337000.0
2015-12-16,13201000.0
2015-12-17,7303442.0
2015-12-18,9157000.0
2015-12-19,7219250.0
2015-12-20,0.0
2015-12-21,6554500.0
2015-12-22,13307680.0
2015-12-23,16727500.0
2015-12-24,3067950.0
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-01,420000.0
2016-01-02,437000.0
2016-01-03,0.0
2016-01-04,360000.0
2016-01-05,577000.0
2016-01-06,0.0
2016-01-07,591000.0
2016-01-08,2555000.0
2016-01-09,0.0
2016-01-10,929000.0
2016-01-11,1540000.0
2016-01-12,1505000.0
2016-01-13,3040000.0
2016-01-14,3233150.0
2016-01-15,4478000.0
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,3762900.0
2016-01-19,4372500.0
2016-01-20,6324900.0
2016-01-21,6451450.0
2016-01-22,8857500.0
2016-01-23,994000.0
2016-01-24,0.0
2016-01-25,7472000.0
2016-01-26,520000.0
2016-01-27,8310050.0
2016-01-28,8662100.0
2016-01-29,8638750.0
2016-01-30,4749000.0
2016-01-31,1655000.0
2016-02-01,5378700.0
2016-02-02,5524500.0
2016-02-03,7591500.0
2016-02-04,11227500.0
2016-02-05,5599500.0
2016-02-06,8990000.0
2016-02-07,0.0
2016-02-08,5060450.0
2016-02-09,7662000.0
2016-02-10,5321000.0
2016-02-11,6210000.0
2016-02-12,9059500.0
2016-02-13,13883500.0
2016-02-14,0.0
2016-02-15,4787000.0
2016-02-16,5942450.0
2016-02-17,10726500.0
2016-02-18,12122500.0
2016-02-19,6740950.0
2016-02-20,15401000.0
2016-02-21,761000.0
2016-02-22,5489000.0
2016-02-23,9514500.0
2016-02-24,8041761.0
2016-02-25,7701500.0
2016-02-26,12659790.0
2016-02-27,20492500.0
2016-02-28,0.0
2016-02-29,6866500.0
2016-03-01,7472490.0
2016-03-02,11581800.0
2016-03-03,7886000.0
2016-03-04,13403000.0
2016-03-05,12251000.0
2016-03-06,1998000.0
2016-03-07,6151510.0
2016-03-08,6096000.0
2016-03-09,7164450.0
2016-03-10,7470710.0
2016-03-11,10606300.0
2016-03-12,7073000.0
2016-03-13,0.0
2016-03-14,0.0
2016-03-15,7292000.0
2016-03-16,8610500.0
2016-03-17,11317500.0
2016-03-18,11167500.0
2016-03-19,20810750.0
2016-03-20,0.0
2016-03-21,11131900.0
2016-03-22,11144000.0
2016-03-23,9105500.0
2016-03-24,12258250.0
2016-03-25,467500.0
2016-03-26,570000.0
2016-03-27,0.0
2016-03-28,425000.0
2016-03-29,4446000.0
2016-03-30,8222200.0
2016-03-31,7304500.0
2016-04-01,13328750.0
2016-04-02,12495500.0
2016-04-03,0.0
2016-04-04,15131500.0
2016-04-05,5090500.0
2016-04-06,12803000.0
2016-04-07,15350450.0
2016-04-08,3832500.0
2016-04-09,17359800.0
2016-04-10,610000.0
2016-04-11,5859500.0
2016-04-12,7426000.0
2016-04-13,3275300.0
2016-04-14,6014000.0
2016-04-15,4306500.0
2016-04-16,11417000.0
2016-04-17,0.0
2016-04-18,7132899.0
2016-04-19,7558000.0
2016-04-20,7720700.0
2016-04-21,12087100.0
2016-04-22,8773100.0
2016-04-23,10150000.0
2016-04-24,405000.0
2016-04-25,1711700.0
2016-04-26,5553000.0
2016-04-27,7437730.0
2016-04-28,4526000.0
2016-04-29,4151500.0
2016-04-30,20847500.0
2016-05-01,0.0
2016-05-02,8198500.0
2016-05-03,7674000.0
2016-05-04,7320000.0
2016-05-05,8552000.0
2016-05-06,6915900.0
2016-05-07,8647500.0
2016-05-08,0.0
2016-05-09,6439150.0
2016-05-10,5544750.0
2016-05-11,6782000.0
2016-05-12,8491250.0
2016-05-13,4188100.0
2016-05-14,11703500.0
2016-05-15,986500.0
2016-05-16,4313500.0
